freq_hz,magnitude
1.877695312500000000e+04,4.684734093379256963e-25
1.878771972656250000e+04,4.649445147327631261e-25
1.879848632812500000e+04,4.614336372207457120e-25
1.880925292968750000e+04,4.579407512495866762e-25
1.882001953125000000e+04,4.544658339140710004e-25
1.883078613281250000e+04,4.510087413081095503e-25
1.884155273437500000e+04,4.475694356610261370e-25
1.885231933593750000e+04,4.441478226592023296e-25
1.886308593750000000e+04,4.407437990995077794e-25
1.887385253906250000e+04,4.373573793887352204e-25
1.888461914062500000e+04,4.339884489011720885e-25
1.889538574218750000e+04,4.306369313617236262e-25
1.890615234375000000e+04,4.273027465920767369e-25
1.891691894531250000e+04,4.239858310675741943e-25
1.892768554687500000e+04,4.206861234665765206e-25
1.893845214843750000e+04,4.174035448072765643e-25
1.894921875000000000e+04,4.141380650002026971e-25
1.895998535156250000e+04,4.108896235785265303e-25
1.897075195312500000e+04,4.076580296758278092e-25
1.898151855468750000e+04,4.044433072807166091e-25
1.899228515625000000e+04,4.012454236704446574e-25
1.900305175781250000e+04,3.980642570822576591e-25
1.901381835937500000e+04,3.948997422123325406e-25
1.902458496093750000e+04,3.917518469722836273e-25
1.903535156250000000e+04,3.886204589216692151e-25
1.904611816406250000e+04,3.855055801727515417e-25
1.905688476562500000e+04,3.824070692811538901e-25
1.906765136718750000e+04,3.793249111099619906e-25
1.907841796875000000e+04,3.762590588451616271e-25
1.908918457031250000e+04,3.732093511743975824e-25
1.909995117187500000e+04,3.701758144226068671e-25
1.911071777343750000e+04,3.671583953742395687e-25
1.912148437500000000e+04,3.641569857006076834e-25
1.913225097656250000e+04,3.611715326205048540e-25
1.914301757812500000e+04,3.582019749226258902e-25
1.915378417968750000e+04,3.552482533645406710e-25
1.916455078125000000e+04,3.523103085974111684e-25
1.917531738281250000e+04,3.493880972179400455e-25
1.918608398437500000e+04,3.464815228374580098e-25
1.919685058593750000e+04,3.435905428732011682e-25
1.920761718750000000e+04,3.407151409510309164e-25
1.921838378906250000e+04,3.378551785956798110e-25
1.922915039062500000e+04,3.350106206868091847e-25
1.923991699218750000e+04,3.321814730797082950e-25
1.925068359375000000e+04,3.293676213272756640e-25
1.926145019531250000e+04,3.265689919417381317e-25
1.927221679687500000e+04,3.237855225743293684e-25
1.928298339843750000e+04,3.210171948456983691e-25
1.929375000000000000e+04,3.182640010476950281e-25
1.930451660156250000e+04,3.155258062874432568e-25
1.931528320312500000e+04,3.128025386744278079e-25
1.932604980468750000e+04,3.100941580873228934e-25
1.933681640625000000e+04,3.074006705337884250e-25
1.934758300781250000e+04,3.047219736778229460e-25
1.935834960937500000e+04,3.020580103423168590e-25
1.936911621093750000e+04,2.994087186916014707e-25
1.937988281250000000e+04,2.967740791097826770e-25
1.939064941406250000e+04,2.941540204363943543e-25
1.940141601562500000e+04,2.915484697418867835e-25
1.941218261718750000e+04,2.889574087288829764e-25
1.942294921875000000e+04,2.863807731507263318e-25
1.943371582031250000e+04,2.838184817217562536e-25
1.944448242187500000e+04,2.812705169761067538e-25
1.945524902343750000e+04,2.787368130905308509e-25
1.946601562500000000e+04,2.762173264188049230e-25
1.947678222656250000e+04,2.737119971391111373e-25
1.948754882812500000e+04,2.712207931946946270e-25
1.949831542968750000e+04,2.687436261156166968e-25
1.950908203125000000e+04,2.662804699618091711e-25
1.951984863281250000e+04,2.638312852518407086e-25
1.953061523437500000e+04,2.613960229575844690e-25
1.954138183593750000e+04,2.589746001383296822e-25
1.955214843750000000e+04,2.565669839345720729e-25
1.956291503906250000e+04,2.541731401538025118e-25
1.957368164062500000e+04,2.517930258386695303e-25
1.958444824218750000e+04,2.494265631112649615e-25
1.959521484375000000e+04,2.470737332237319385e-25
1.960598144531250000e+04,2.447344931525884357e-25
1.961674804687500000e+04,2.424087276559459797e-25
1.962751464843750000e+04,2.400964606406072647e-25
1.963828125000000000e+04,2.377976564228101811e-25
1.964904785156250000e+04,2.355122313062015681e-25
1.965981445312500000e+04,2.332401025724254220e-25
1.967058105468750000e+04,2.309813174643472464e-25
1.968134765625000000e+04,2.287357536909211568e-25
1.969211425781250000e+04,2.265034139907516731e-25
1.970288085937500000e+04,2.242842121709407938e-25
1.971364746093750000e+04,2.220781324621598495e-25
1.972441406250000000e+04,2.198851230173815730e-25
1.973518066406250000e+04,2.177051649102372857e-25
1.974594726562500000e+04,2.155381714260773693e-25
1.975671386718750000e+04,2.133841156925677674e-25
1.976748046875000000e+04,2.112429683620852753e-25
1.977824707031250000e+04,2.091146564373591181e-25
1.978901367187500000e+04,2.069991804876104964e-25
1.979978027343750000e+04,2.048964838311957916e-25
1.981054687500000000e+04,2.028064823903757541e-25
1.982131347656250000e+04,2.007291827937351102e-25
1.983208007812500000e+04,1.986644951977131693e-25
1.984284667968750000e+04,1.966124559112962034e-25
1.985361328125000000e+04,1.945729892917918467e-25
1.986437988281250000e+04,1.925460142841031462e-25
1.987514648437500000e+04,1.905315532173253977e-25
1.988591308593750000e+04,1.885294855822438823e-25
1.989667968750000000e+04,1.865398281718507980e-25
1.990744628906250000e+04,1.845625886593243292e-25
1.991821289062500000e+04,1.825976483043620791e-25
1.992897949218750000e+04,1.806449846287339446e-25
1.993974609375000000e+04,1.787045732906269043e-25
1.995051269531250000e+04,1.767763616264238011e-25
1.996127929687500000e+04,1.748602934844243589e-25
1.997204589843750000e+04,1.729564284303066506e-25
1.998281250000000000e+04,1.710646725433298704e-25
1.999357910156250000e+04,1.691848853628047007e-25
2.000434570312500000e+04,1.673170911038729144e-25
2.001511230468750000e+04,1.654613869441129835e-25
2.002587890625000000e+04,1.636176217839939151e-25
2.003664550781250000e+04,1.617857070186981747e-25
2.004741210937500000e+04,1.599656406703977653e-25
2.005817871093750000e+04,1.581575279717080860e-25
2.006894531250000000e+04,1.563612009938826974e-25
2.007971191406250000e+04,1.545765331591924760e-25
2.009047851562500000e+04,1.528036125014076755e-25
2.010124511718750000e+04,1.510424843761116070e-25
2.011201171875000000e+04,1.492930019674797839e-25
2.012277832031250000e+04,1.475550986918106998e-25
2.013354492187500000e+04,1.458288161116610629e-25
2.014431152343750000e+04,1.441140447027586311e-25
2.015507812500000000e+04,1.424108520454848288e-25
2.016584472656250000e+04,1.407191837528259606e-25
2.017661132812500000e+04,1.390389363471688106e-25
2.018737792968750000e+04,1.373701180654870769e-25
2.019814453125000000e+04,1.357126781800016784e-25
2.020891113281250000e+04,1.340666266829072255e-25
2.021967773437500000e+04,1.324319037487455265e-25
2.023044433593750000e+04,1.308084861517449655e-25
2.024121093750000000e+04,1.291963426021488697e-25
2.025197753906250000e+04,1.275954035248357834e-25
2.026274414062500000e+04,1.260056446770633951e-25
2.027351074218750000e+04,1.244271078878243782e-25
2.028427734375000000e+04,1.228597191320039854e-25
2.029504394531250000e+04,1.213034229264023867e-25
2.030581054687500000e+04,1.197581901217706003e-25
2.031657714843750000e+04,1.182240350777838042e-25
2.032734375000000000e+04,1.167008946308703719e-25
2.033811035156250000e+04,1.151887362033347506e-25
2.034887695312500000e+04,1.136875669534110209e-25
2.035964355468750000e+04,1.121973133976997113e-25
2.037041015625000000e+04,1.107179614238931622e-25
2.038117675781250000e+04,1.092494857342342498e-25
2.039194335937500000e+04,1.077918473516299994e-25
2.040270996093750000e+04,1.063450484900089739e-25
2.041347656250000000e+04,1.049090488596058152e-25
2.042424316406250000e+04,1.034837708150326694e-25
2.043500976562500000e+04,1.020692506000774275e-25
2.044577636718750000e+04,1.006654432370247065e-25
2.045654296875000000e+04,9.927230524310054984e-26
2.046730957031250000e+04,9.788983172718366010e-26
2.047807617187500000e+04,9.651797271184903415e-26
2.048884277343750000e+04,9.515673021243519886e-26
2.049960937500000000e+04,9.380604414842190361e-26
2.051037597656250000e+04,9.246589739845864029e-26
2.052114257812500000e+04,9.113629985624116928e-26
2.053190917968750000e+04,8.981718826248294958e-26
2.054267578125000000e+04,8.850853999802360759e-26
2.055344238281250000e+04,8.721034379497824624e-26
2.056420898437500000e+04,8.592257190572394248e-26
2.057497558593750000e+04,8.464518956496136330e-26
2.058574218750000000e+04,8.337818391658967262e-26
2.059650878906250000e+04,8.212150614397070609e-26
2.060727539062500000e+04,8.087515475911924310e-26
2.061804199218750000e+04,7.963911252837429150e-26
2.062880859375000000e+04,7.841335026999149904e-26
2.063957519531250000e+04,7.719782308210241902e-26
2.065034179687500000e+04,7.599253134007584872e-26
2.066110839843750000e+04,7.479744365144661806e-26
2.067187500000000000e+04,7.361251529626851817e-26
2.068264160156250000e+04,7.243776511171073188e-26
2.069340820312500000e+04,7.127315277593475582e-26
2.070417480468750000e+04,7.011867360048401200e-26
2.071494140625000000e+04,6.897424818347202694e-26
2.072570800781250000e+04,6.783989670444012706e-26
2.073647460937500000e+04,6.671560582644294843e-26
2.074724121093750000e+04,6.560133973944342642e-26
2.075800781250000000e+04,6.449707248111579024e-26
2.076877441406250000e+04,6.340279359308437844e-26
2.077954101562500000e+04,6.231847465004712813e-26
2.079030761718750000e+04,6.124408605534003925e-26
2.080107421875000000e+04,6.017962916103589626e-26
2.081184082031250000e+04,5.912507170377312002e-26
2.082260742187500000e+04,5.808038926336806771e-26
2.083337402343750000e+04,5.704556691084811408e-26
2.084414062500000000e+04,5.602057775961504912e-26
2.085490722656250000e+04,5.500542662257926219e-26
2.086567382812500000e+04,5.400007409232160131e-26
2.087644042968750000e+04,5.300450477523081340e-26
2.088720703125000000e+04,5.201868628557588676e-26
2.089797363281250000e+04,5.104261974375982719e-26
2.090874023437500000e+04,5.007628410811900030e-26
2.091950683593750000e+04,4.911964824918614444e-26
2.093027343750000000e+04,4.817269545466895859e-26
2.094104003906250000e+04,4.723542016020752711e-26
2.095180664062500000e+04,4.630779270349524351e-26
2.096257324218750000e+04,4.538980726801460879e-26
2.097333984375000000e+04,4.448142680770971381e-26
2.098410644531250000e+04,4.358266478994152783e-26
2.099487304687500000e+04,4.269347544190378879e-26
2.100563964843750000e+04,4.181384664437849882e-26
2.101640625000000000e+04,4.094376856260025329e-26
2.102717285156250000e+04,4.008323728221878744e-26
2.103793945312500000e+04,3.923221288917510477e-26
2.104870605468750000e+04,3.839068839804588078e-26
2.105947265625000000e+04,3.755864832137995894e-26
2.107023925781250000e+04,3.673607967766806758e-26
2.108100585937500000e+04,3.592295820230409643e-26
2.109177246093750000e+04,3.511927128140737703e-26
2.110253906250000000e+04,3.432501343379666848e-26
2.111330566406250000e+04,3.354016432590153289e-26
2.112407226562500000e+04,3.276470443075881798e-26
2.113483886718750000e+04,3.199861598727997636e-26
2.114560546875000000e+04,3.124189412797966465e-26
2.115637207031250000e+04,3.049451269333614463e-26
2.116713867187500000e+04,2.975647252743589860e-26
2.117790527343750000e+04,2.902775106726707956e-26
2.118867187500000000e+04,2.830834543540865763e-26
2.119943847656250000e+04,2.759821543613881186e-26
2.121020507812500000e+04,2.689736734974670179e-26
2.122097167968750000e+04,2.620579227623342133e-26
2.123173828125000000e+04,2.552347001612011191e-26
2.124250488281250000e+04,2.485038883979481844e-26
2.125327148437500000e+04,2.418652204072215254e-26
2.126403808593750000e+04,2.353187448190916274e-26
2.127480468750000000e+04,2.288643955633658828e-26
2.128557128906250000e+04,2.225018586990203019e-26
2.129633789062500000e+04,2.162310133567027907e-26
2.130710449218750000e+04,2.100519194914159258e-26
2.131787109375000000e+04,2.039644088840336879e-26
2.132863769531250000e+04,1.979681867479677922e-26
2.133940429687500000e+04,1.920633425928542115e-26
2.135017089843750000e+04,1.862497167483858102e-26
2.136093750000000000e+04,1.805272105070634907e-26
2.137170410156250000e+04,1.748955709444242816e-26
2.138247070312500000e+04,1.693549481736468538e-26
2.139323730468750000e+04,1.639049992109047537e-26
2.140400390625000000e+04,1.585457119572382164e-26
2.141477050781250000e+04,1.532770174250342066e-26
2.142553710937500000e+04,1.480988002242291127e-26
2.143630371093750000e+04,1.430108637341128732e-26
2.144707031250000000e+04,1.380132891799932539e-26
2.145783691406250000e+04,1.331059108450717506e-26
2.146860351562500000e+04,1.282885425581344778e-26
2.147937011718750000e+04,1.235611990817659980e-26
2.149013671875000000e+04,1.189237139207065741e-26
2.150090332031250000e+04,1.143761155885818066e-26
2.151166992187500000e+04,1.099182285762389941e-26
2.152243652343750000e+04,1.055499543532694728e-26
2.153320312500000000e+04,1.012712188040450516e-26
2.154396972656250000e+04,9.708205069734704465e-27
2.155473632812500000e+04,9.298219697745543537e-27
2.156550292968750000e+04,8.897172385826842199e-27
2.157626953125000000e+04,8.505044478603183338e-27
2.158703613281250000e+04,8.121838444292402994e-27
2.159780273437500000e+04,7.747544656709639229e-27
2.160856933593750000e+04,7.382152385763833393e-27
2.161933593750000000e+04,7.025655041955990194e-27
2.163010253906250000e+04,6.678045975189413411e-27
2.164086914062500000e+04,6.339322700715242021e-27
2.165163574218750000e+04,6.009472953493878603e-27
2.166240234375000000e+04,5.688497417740982865e-27
2.167316894531250000e+04,5.376382501729249659e-27
2.168393554687500000e+04,5.073129005959470196e-27
2.169470214843750000e+04,4.778727158469435501e-27
2.170546875000000000e+04,4.493171030745089968e-27
2.171623535156250000e+04,4.216461725299141451e-27
2.172700195312500000e+04,3.948583729058934836e-27
2.173776855468750000e+04,3.689540006631444617e-27
2.174853515625000000e+04,3.439323152104374245e-27
2.175930175781250000e+04,3.197926913240482018e-27
2.177006835937500000e+04,2.965348647958963393e-27
2.178083496093750000e+04,2.741582240305831641e-27
2.179160156250000000e+04,2.526626242038625603e-27
2.180236816406250000e+04,2.320473257032215125e-27
2.181313476562500000e+04,2.123122701221478256e-27
2.182390136718750000e+04,1.934570745068922875e-27
2.183466796875000000e+04,1.754812052609988666e-27
2.184543457031250000e+04,1.583840132664333120e-27
2.185620117187500000e+04,1.421658171059913981e-27
2.186696777343750000e+04,1.268260365560785315e-27
2.187773437500000000e+04,1.123640437921155175e-27
2.188850097656250000e+04,9.878019211781007786e-28
2.189926757812500000e+04,8.607373816666843756e-28
2.191003417968750000e+04,7.424483676047198840e-28
2.192080078125000000e+04,6.329294181705441772e-28
2.193156738281250000e+04,5.321793453961655064e-28
2.194233398437500000e+04,4.401962964271044293e-28
2.195310058593750000e+04,3.569790636371494337e-28
2.196386718750000000e+04,2.825257954159531793e-28
2.197463378906250000e+04,2.168349492303221893e-28
2.198540039062500000e+04,1.599054356148085960e-28
2.199616699218750000e+04,1.117360164888905962e-28
2.200693359375000000e+04,7.232606026568322879e-29
2.201770019531250000e+04,4.167496323372963907e-29
2.202846679687500000e+04,1.978247877041703819e-29
2.203923339843750000e+04,6.645486797483329145e-30
2.205000000000000000e+04,1.133304266222948746e-30
