time_s,freq_hz
2.859591836734693970e+00,2.239453125000000000e+03
2.862403628117914156e+00,2.239453125000000000e+03
2.865215419501133898e+00,2.239453125000000000e+03
2.868027210884354083e+00,2.239453125000000000e+03
2.870839002267573825e+00,2.239453125000000000e+03
2.873650793650794011e+00,2.239453125000000000e+03
2.876462585034013753e+00,2.239453125000000000e+03
2.879274376417233938e+00,2.239453125000000000e+03
2.882086167800453680e+00,2.454785156250000000e+03
2.884897959183673866e+00,2.497851562500000000e+03
2.887709750566893607e+00,2.540917968750000000e+03
2.890521541950113793e+00,2.583984375000000000e+03
2.893333333333333535e+00,2.583984375000000000e+03
2.896145124716553276e+00,2.583984375000000000e+03
2.898956916099773462e+00,2.583984375000000000e+03
2.901768707482993204e+00,2.239453125000000000e+03
2.904580498866213389e+00,2.239453125000000000e+03
2.907392290249433131e+00,2.239453125000000000e+03
2.910204081632653317e+00,2.196386718750000000e+03
2.913015873015873058e+00,2.153320312500000000e+03
2.915827664399093244e+00,2.153320312500000000e+03
2.918639455782312986e+00,2.110253906250000000e+03
2.921451247165533172e+00,2.110253906250000000e+03
2.924263038548752913e+00,2.110253906250000000e+03
2.927074829931973099e+00,2.067187500000000000e+03
2.929886621315192841e+00,2.196386718750000000e+03
2.932698412698413026e+00,1.894921875000000000e+03
2.935510204081632768e+00,1.894921875000000000e+03
2.938321995464852954e+00,1.894921875000000000e+03
2.941133786848072695e+00,1.851855468750000000e+03
2.943945578231292881e+00,1.851855468750000000e+03
2.946757369614512623e+00,1.851855468750000000e+03
2.949569160997732808e+00,2.282519531250000000e+03
2.952380952380952550e+00,1.722656250000000000e+03
2.955192743764172736e+00,1.765722656250000000e+03
2.958004535147392478e+00,1.765722656250000000e+03
2.960816326530612663e+00,2.196386718750000000e+03
2.963628117913832405e+00,2.540917968750000000e+03
2.966439909297052147e+00,2.540917968750000000e+03
2.969251700680272332e+00,2.497851562500000000e+03
2.972063492063492074e+00,2.497851562500000000e+03
2.974875283446712260e+00,2.454785156250000000e+03
2.977687074829932001e+00,2.454785156250000000e+03
2.980498866213152187e+00,2.454785156250000000e+03
2.983310657596371929e+00,2.454785156250000000e+03
2.986122448979592114e+00,2.454785156250000000e+03
2.988934240362811856e+00,2.454785156250000000e+03
2.991746031746032042e+00,2.454785156250000000e+03
2.994557823129251783e+00,2.454785156250000000e+03
2.997369614512471969e+00,2.497851562500000000e+03
3.000181405895691711e+00,2.497851562500000000e+03
3.002993197278911897e+00,2.497851562500000000e+03
3.005804988662131638e+00,2.497851562500000000e+03
3.008616780045351824e+00,2.497851562500000000e+03
3.011428571428571566e+00,2.497851562500000000e+03
3.014240362811791751e+00,2.497851562500000000e+03
3.017052154195011493e+00,2.497851562500000000e+03
3.019863945578231679e+00,2.497851562500000000e+03
3.022675736961451420e+00,2.497851562500000000e+03
3.025487528344671606e+00,2.497851562500000000e+03
3.028299319727891348e+00,2.282519531250000000e+03
3.031111111111111533e+00,2.282519531250000000e+03
3.033922902494331275e+00,2.282519531250000000e+03
3.036734693877551017e+00,2.282519531250000000e+03
3.039546485260771203e+00,2.282519531250000000e+03
3.042358276643990944e+00,2.282519531250000000e+03
3.045170068027211130e+00,2.282519531250000000e+03
3.047981859410430872e+00,2.325585937500000000e+03
3.050793650793651057e+00,2.325585937500000000e+03
3.053605442176870799e+00,2.325585937500000000e+03
3.056417233560090985e+00,2.325585937500000000e+03
3.059229024943310726e+00,2.325585937500000000e+03
3.062040816326530912e+00,1.507324218750000000e+03
3.064852607709750654e+00,1.507324218750000000e+03
3.067664399092970839e+00,1.507324218750000000e+03
3.070476190476190581e+00,1.550390625000000000e+03
3.073287981859410767e+00,1.550390625000000000e+03
3.076099773242630508e+00,1.550390625000000000e+03
3.078911564625850694e+00,1.550390625000000000e+03
3.081723356009070436e+00,1.550390625000000000e+03
3.084535147392290622e+00,1.464257812500000000e+03
3.087346938775510363e+00,1.679589843750000000e+03
3.090158730158730549e+00,1.679589843750000000e+03
3.092970521541950291e+00,1.679589843750000000e+03
3.095782312925170476e+00,1.679589843750000000e+03
3.098594104308390218e+00,1.679589843750000000e+03
3.101405895691610404e+00,1.679589843750000000e+03
3.104217687074830145e+00,1.679589843750000000e+03
3.107029478458049887e+00,1.679589843750000000e+03
3.109841269841270073e+00,1.679589843750000000e+03
3.112653061224489814e+00,1.679589843750000000e+03
3.115464852607710000e+00,1.679589843750000000e+03
3.118276643990929742e+00,1.679589843750000000e+03
3.121088435374149928e+00,1.679589843750000000e+03
3.123900226757369669e+00,1.679589843750000000e+03
3.126712018140589855e+00,1.636523437500000000e+03
3.129523809523809597e+00,1.636523437500000000e+03
3.132335600907029782e+00,1.851855468750000000e+03
3.135147392290249524e+00,1.851855468750000000e+03
3.137959183673469710e+00,1.851855468750000000e+03
3.140770975056689451e+00,1.851855468750000000e+03
3.143582766439909637e+00,1.636523437500000000e+03
3.146394557823129379e+00,1.636523437500000000e+03
3.149206349206349564e+00,1.636523437500000000e+03
3.152018140589569306e+00,1.636523437500000000e+03
3.154829931972789492e+00,1.593457031250000000e+03
3.157641723356009233e+00,1.593457031250000000e+03
3.160453514739229419e+00,1.593457031250000000e+03
3.163265306122449161e+00,1.593457031250000000e+03
3.166077097505669347e+00,1.593457031250000000e+03
3.168888888888889088e+00,1.636523437500000000e+03
3.171700680272108830e+00,1.937988281250000000e+03
3.174512471655329016e+00,1.894921875000000000e+03
3.177324263038548757e+00,1.894921875000000000e+03
3.180136054421768943e+00,1.464257812500000000e+03
3.182947845804988685e+00,1.421191406250000000e+03
3.185759637188208870e+00,1.421191406250000000e+03
3.188571428571428612e+00,1.421191406250000000e+03
3.191383219954648798e+00,1.421191406250000000e+03
3.194195011337868539e+00,6.459960937500000000e+02
3.197006802721088725e+00,6.459960937500000000e+02
3.199818594104308467e+00,6.459960937500000000e+02
3.202630385487528653e+00,6.029296875000000000e+02
3.205442176870748394e+00,6.029296875000000000e+02
3.208253968253968580e+00,6.029296875000000000e+02
3.211065759637188322e+00,6.029296875000000000e+02
3.213877551020408507e+00,6.029296875000000000e+02
3.216689342403628249e+00,6.029296875000000000e+02
3.219501133786848435e+00,6.029296875000000000e+02
3.222312925170068176e+00,6.029296875000000000e+02
3.225124716553288362e+00,6.029296875000000000e+02
3.227936507936508104e+00,6.029296875000000000e+02
3.230748299319728289e+00,1.464257812500000000e+03
3.233560090702948031e+00,1.464257812500000000e+03
3.236371882086168217e+00,1.464257812500000000e+03
3.239183673469387958e+00,1.421191406250000000e+03
3.241995464852607700e+00,1.421191406250000000e+03
3.244807256235827886e+00,1.421191406250000000e+03
3.247619047619047628e+00,1.464257812500000000e+03
3.250430839002267813e+00,1.464257812500000000e+03
3.253242630385487555e+00,1.464257812500000000e+03
3.256054421768707741e+00,1.464257812500000000e+03
3.258866213151927482e+00,1.464257812500000000e+03
3.261678004535147668e+00,1.464257812500000000e+03
3.264489795918367410e+00,1.291992187500000000e+03
3.267301587301587595e+00,1.291992187500000000e+03
3.270113378684807337e+00,1.248925781250000000e+03
3.272925170068027523e+00,1.248925781250000000e+03
3.275736961451247264e+00,1.248925781250000000e+03
3.278548752834467450e+00,1.248925781250000000e+03
3.281360544217687192e+00,1.248925781250000000e+03
3.284172335600907378e+00,1.248925781250000000e+03
3.286984126984127119e+00,1.464257812500000000e+03
3.289795918367347305e+00,1.464257812500000000e+03
3.292607709750567047e+00,1.421191406250000000e+03
3.295419501133787232e+00,2.153320312500000000e+02
3.298231292517006974e+00,2.153320312500000000e+02
3.301043083900227160e+00,2.153320312500000000e+02
3.303854875283446901e+00,2.153320312500000000e+02
3.306666666666667087e+00,2.153320312500000000e+02
3.309478458049886829e+00,2.153320312500000000e+02
3.312290249433106570e+00,2.153320312500000000e+02
3.315102040816326756e+00,2.153320312500000000e+02
3.317913832199546498e+00,2.153320312500000000e+02
3.320725623582766683e+00,2.153320312500000000e+02
3.323537414965986425e+00,2.153320312500000000e+02
3.326349206349206611e+00,2.153320312500000000e+02
3.329160997732426353e+00,2.153320312500000000e+02
3.331972789115646538e+00,2.153320312500000000e+02
3.334784580498866280e+00,2.153320312500000000e+02
3.337596371882086466e+00,2.153320312500000000e+02
3.340408163265306207e+00,2.153320312500000000e+02
3.343219954648526393e+00,6.459960937500000000e+02
3.346031746031746135e+00,6.459960937500000000e+02
3.348843537414966320e+00,6.459960937500000000e+02
3.351655328798186062e+00,6.459960937500000000e+02
3.354467120181406248e+00,6.029296875000000000e+02
3.357278911564625989e+00,6.029296875000000000e+02
3.360090702947846175e+00,8.182617187500000000e+02
3.362902494331065917e+00,8.182617187500000000e+02
3.365714285714286103e+00,8.182617187500000000e+02
3.368526077097505844e+00,8.182617187500000000e+02
3.371337868480726030e+00,8.182617187500000000e+02
3.374149659863945772e+00,8.182617187500000000e+02
3.376961451247165957e+00,8.182617187500000000e+02
3.379773242630385699e+00,8.182617187500000000e+02
3.382585034013605441e+00,8.182617187500000000e+02
3.385396825396825626e+00,8.182617187500000000e+02
3.388208616780045368e+00,8.182617187500000000e+02
3.391020408163265554e+00,8.182617187500000000e+02
3.393832199546485295e+00,8.182617187500000000e+02
3.396643990929705481e+00,1.033593750000000000e+03
3.399455782312925223e+00,1.248925781250000000e+03
3.402267573696145408e+00,1.248925781250000000e+03
3.405079365079365150e+00,1.248925781250000000e+03
3.407891156462585336e+00,1.248925781250000000e+03
3.410702947845805078e+00,1.248925781250000000e+03
3.413514739229025263e+00,1.076660156250000000e+03
3.416326530612245005e+00,1.076660156250000000e+03
3.419138321995465191e+00,1.076660156250000000e+03
3.421950113378684932e+00,1.076660156250000000e+03
3.424761904761905118e+00,1.076660156250000000e+03
3.427573696145124860e+00,1.076660156250000000e+03
3.430385487528345045e+00,1.162792968750000000e+03
3.433197278911564787e+00,1.162792968750000000e+03
3.436009070294784973e+00,1.162792968750000000e+03
3.438820861678004714e+00,1.421191406250000000e+03
3.441632653061224900e+00,1.033593750000000000e+03
3.444444444444444642e+00,1.033593750000000000e+03
3.447256235827664383e+00,1.033593750000000000e+03
3.450068027210884569e+00,1.033593750000000000e+03
3.452879818594104311e+00,1.033593750000000000e+03
3.455691609977324497e+00,1.291992187500000000e+03
3.458503401360544238e+00,1.291992187500000000e+03
3.461315192743764424e+00,1.291992187500000000e+03
3.464126984126984166e+00,1.291992187500000000e+03
3.466938775510204351e+00,1.291992187500000000e+03
3.469750566893424093e+00,1.248925781250000000e+03
3.472562358276644279e+00,1.248925781250000000e+03
3.475374149659864020e+00,1.248925781250000000e+03
3.478185941043084206e+00,1.248925781250000000e+03
3.480997732426303948e+00,1.248925781250000000e+03
3.483809523809524133e+00,1.248925781250000000e+03
3.486621315192743875e+00,1.464257812500000000e+03
3.489433106575964061e+00,1.464257812500000000e+03
3.492244897959183803e+00,1.291992187500000000e+03
3.495056689342403988e+00,1.291992187500000000e+03
3.497868480725623730e+00,1.291992187500000000e+03
3.500680272108843916e+00,1.507324218750000000e+03
3.503492063492063657e+00,1.550390625000000000e+03
3.506303854875283843e+00,1.550390625000000000e+03
3.509115646258503585e+00,1.550390625000000000e+03
3.511927437641723770e+00,1.507324218750000000e+03
3.514739229024943512e+00,1.507324218750000000e+03
3.517551020408163254e+00,1.507324218750000000e+03
3.520362811791383439e+00,1.464257812500000000e+03
3.523174603174603181e+00,1.464257812500000000e+03
3.525986394557823367e+00,6.459960937500000000e+02
3.528798185941043108e+00,6.459960937500000000e+02
3.531609977324263294e+00,6.459960937500000000e+02
3.534421768707483036e+00,6.459960937500000000e+02
3.537233560090703222e+00,6.459960937500000000e+02
3.540045351473922963e+00,6.459960937500000000e+02
3.542857142857143149e+00,6.459960937500000000e+02
3.545668934240362891e+00,6.459960937500000000e+02
3.548480725623583076e+00,6.459960937500000000e+02
3.551292517006802818e+00,6.459960937500000000e+02
3.554104308390023004e+00,6.459960937500000000e+02
3.556916099773242745e+00,6.029296875000000000e+02
3.559727891156462931e+00,6.029296875000000000e+02
3.562539682539682673e+00,2.411718750000000000e+03
3.565351473922902859e+00,1.550390625000000000e+03
3.568163265306122600e+00,1.550390625000000000e+03
3.570975056689342786e+00,1.722656250000000000e+03
3.573786848072562528e+00,1.722656250000000000e+03
3.576598639455782713e+00,1.722656250000000000e+03
3.579410430839002455e+00,1.722656250000000000e+03
3.582222222222222641e+00,1.722656250000000000e+03
3.585034013605442382e+00,1.722656250000000000e+03
3.587845804988662124e+00,1.722656250000000000e+03
3.590657596371882310e+00,1.722656250000000000e+03
3.593469387755102051e+00,1.722656250000000000e+03
3.596281179138322237e+00,1.722656250000000000e+03
3.599092970521541979e+00,1.679589843750000000e+03
3.601904761904762164e+00,1.464257812500000000e+03
3.604716553287981906e+00,1.421191406250000000e+03
3.607528344671202092e+00,1.421191406250000000e+03
3.610340136054421833e+00,1.421191406250000000e+03
3.613151927437642019e+00,1.421191406250000000e+03
3.615963718820861761e+00,1.421191406250000000e+03
3.618775510204081947e+00,1.421191406250000000e+03
3.621587301587301688e+00,1.679589843750000000e+03
3.624399092970521874e+00,1.679589843750000000e+03
3.627210884353741616e+00,1.894921875000000000e+03
3.630022675736961801e+00,1.722656250000000000e+03
3.632834467120181543e+00,1.679589843750000000e+03
3.635646258503401729e+00,1.679589843750000000e+03
3.638458049886621470e+00,1.636523437500000000e+03
3.641269841269841656e+00,1.636523437500000000e+03
3.644081632653061398e+00,1.636523437500000000e+03
3.646893424036281584e+00,1.636523437500000000e+03
3.649705215419501325e+00,1.636523437500000000e+03
3.652517006802721511e+00,1.636523437500000000e+03
3.655328798185941253e+00,1.636523437500000000e+03
3.658140589569160994e+00,1.679589843750000000e+03
3.660952380952381180e+00,1.679589843750000000e+03
3.663764172335600922e+00,1.679589843750000000e+03
3.666575963718821107e+00,1.636523437500000000e+03
3.669387755102040849e+00,1.636523437500000000e+03
3.672199546485261035e+00,1.636523437500000000e+03
3.675011337868480776e+00,1.636523437500000000e+03
3.677823129251700962e+00,1.636523437500000000e+03
3.680634920634920704e+00,1.808789062500000000e+03
3.683446712018140889e+00,1.808789062500000000e+03
3.686258503401360631e+00,1.808789062500000000e+03
3.689070294784580817e+00,1.808789062500000000e+03
3.691882086167800558e+00,1.808789062500000000e+03
3.694693877551020744e+00,1.894921875000000000e+03
3.697505668934240486e+00,1.894921875000000000e+03
3.700317460317460672e+00,1.894921875000000000e+03
3.703129251700680413e+00,2.067187500000000000e+03
3.705941043083900599e+00,2.497851562500000000e+03
3.708752834467120341e+00,1.981054687500000000e+03
3.711564625850340526e+00,1.981054687500000000e+03
3.714376417233560268e+00,1.981054687500000000e+03
3.717188208616780454e+00,2.153320312500000000e+03
3.720000000000000195e+00,2.153320312500000000e+03
3.722811791383220381e+00,2.153320312500000000e+03
3.725623582766440123e+00,2.153320312500000000e+03
3.728435374149659864e+00,2.110253906250000000e+03
3.731247165532880050e+00,2.110253906250000000e+03
3.734058956916099792e+00,2.067187500000000000e+03
3.736870748299319978e+00,2.282519531250000000e+03
3.739682539682539719e+00,2.282519531250000000e+03
3.742494331065759905e+00,2.282519531250000000e+03
3.745306122448979647e+00,2.282519531250000000e+03
3.748117913832199832e+00,2.067187500000000000e+03
3.750929705215419574e+00,2.067187500000000000e+03
3.753741496598639760e+00,2.067187500000000000e+03
3.756553287981859501e+00,2.067187500000000000e+03
3.759365079365079687e+00,2.067187500000000000e+03
3.762176870748299429e+00,2.024121093750000000e+03
3.764988662131519614e+00,2.024121093750000000e+03
3.767800453514739356e+00,2.024121093750000000e+03
3.770612244897959542e+00,2.024121093750000000e+03
3.773424036281179283e+00,2.024121093750000000e+03
3.776235827664399469e+00,2.454785156250000000e+03
3.779047619047619211e+00,1.679589843750000000e+03
3.781859410430839397e+00,1.722656250000000000e+03
3.784671201814059138e+00,1.722656250000000000e+03
3.787482993197279324e+00,1.722656250000000000e+03
3.790294784580499066e+00,2.411718750000000000e+03
3.793106575963718807e+00,6.029296875000000000e+02
3.795918367346938993e+00,6.029296875000000000e+02
3.798730158730158735e+00,6.029296875000000000e+02
3.801541950113378920e+00,6.029296875000000000e+02
3.804353741496598662e+00,6.029296875000000000e+02
3.807165532879818848e+00,6.029296875000000000e+02
3.809977324263038589e+00,6.029296875000000000e+02
3.812789115646258775e+00,6.029296875000000000e+02
3.815600907029478517e+00,1.808789062500000000e+03
3.818412698412698703e+00,1.808789062500000000e+03
3.821224489795918444e+00,1.808789062500000000e+03
3.824036281179138630e+00,1.808789062500000000e+03
3.826848072562358372e+00,1.808789062500000000e+03
3.829659863945578557e+00,1.765722656250000000e+03
3.832471655328798299e+00,1.765722656250000000e+03
3.835283446712018485e+00,1.765722656250000000e+03
3.838095238095238226e+00,1.765722656250000000e+03
3.840907029478458412e+00,1.765722656250000000e+03
3.843718820861678154e+00,1.765722656250000000e+03
3.846530612244898339e+00,1.765722656250000000e+03
3.849342403628118081e+00,1.808789062500000000e+03
3.852154195011338267e+00,1.808789062500000000e+03
3.854965986394558008e+00,1.593457031250000000e+03
3.857777777777778194e+00,1.593457031250000000e+03
3.860589569160997936e+00,1.593457031250000000e+03
3.863401360544217678e+00,1.593457031250000000e+03
3.866213151927437863e+00,1.593457031250000000e+03
3.869024943310657605e+00,1.593457031250000000e+03
3.871836734693877791e+00,1.593457031250000000e+03
3.874648526077097532e+00,1.593457031250000000e+03
3.877460317460317718e+00,1.593457031250000000e+03
3.880272108843537460e+00,1.593457031250000000e+03
3.883083900226757645e+00,1.593457031250000000e+03
3.885895691609977387e+00,1.593457031250000000e+03
3.888707482993197573e+00,1.593457031250000000e+03
3.891519274376417314e+00,1.593457031250000000e+03
3.894331065759637500e+00,1.593457031250000000e+03
3.897142857142857242e+00,1.593457031250000000e+03
3.899954648526077428e+00,1.593457031250000000e+03
3.902766439909297169e+00,1.593457031250000000e+03
3.905578231292517355e+00,1.593457031250000000e+03
3.908390022675737097e+00,1.593457031250000000e+03
3.911201814058957282e+00,1.636523437500000000e+03
3.914013605442177024e+00,1.636523437500000000e+03
3.916825396825397210e+00,1.636523437500000000e+03
3.919637188208616951e+00,1.722656250000000000e+03
3.922448979591837137e+00,1.593457031250000000e+03
3.925260770975056879e+00,1.636523437500000000e+03
3.928072562358277064e+00,1.636523437500000000e+03
3.930884353741496806e+00,1.636523437500000000e+03
3.933696145124716548e+00,1.636523437500000000e+03
3.936507936507936734e+00,1.636523437500000000e+03
3.939319727891156475e+00,1.636523437500000000e+03
3.942131519274376661e+00,1.636523437500000000e+03
3.944943310657596403e+00,1.851855468750000000e+03
3.947755102040816588e+00,1.851855468750000000e+03
3.950566893424036330e+00,1.894921875000000000e+03
3.953378684807256516e+00,1.894921875000000000e+03
3.956190476190476257e+00,1.507324218750000000e+03
3.959002267573696443e+00,1.507324218750000000e+03
3.961814058956916185e+00,1.507324218750000000e+03
3.964625850340136370e+00,1.507324218750000000e+03
3.967437641723356112e+00,1.507324218750000000e+03
3.970249433106576298e+00,1.507324218750000000e+03
3.973061224489796039e+00,1.550390625000000000e+03
3.975873015873016225e+00,1.550390625000000000e+03
3.978684807256235967e+00,1.378125000000000000e+03
3.981496598639456153e+00,1.421191406250000000e+03
3.984308390022675894e+00,1.421191406250000000e+03
3.987120181405896080e+00,1.421191406250000000e+03
3.989931972789115822e+00,1.421191406250000000e+03
3.992743764172335563e+00,1.421191406250000000e+03
3.995555555555556193e+00,1.421191406250000000e+03
3.998367346938775935e+00,1.421191406250000000e+03
4.001179138321995232e+00,2.497851562500000000e+03
4.003990929705214974e+00,2.497851562500000000e+03
4.006802721088434716e+00,2.497851562500000000e+03
4.009614512471655345e+00,2.497851562500000000e+03
4.012426303854875087e+00,2.497851562500000000e+03
4.015238095238094829e+00,2.497851562500000000e+03
4.018049886621314570e+00,2.497851562500000000e+03
4.020861678004535200e+00,2.497851562500000000e+03
4.023673469387754942e+00,2.497851562500000000e+03
4.026485260770974683e+00,2.497851562500000000e+03
4.029297052154194425e+00,2.282519531250000000e+03
4.032108843537415055e+00,2.282519531250000000e+03
4.034920634920634797e+00,2.282519531250000000e+03
4.037732426303854538e+00,2.282519531250000000e+03
4.040544217687074280e+00,2.282519531250000000e+03
4.043356009070294910e+00,2.282519531250000000e+03
4.046167800453514651e+00,2.282519531250000000e+03
4.048979591836734393e+00,2.325585937500000000e+03
4.051791383219954135e+00,2.325585937500000000e+03
4.054603174603174764e+00,2.196386718750000000e+03
4.057414965986394506e+00,1.119726562500000000e+03
4.060226757369614248e+00,1.119726562500000000e+03
4.063038548752833989e+00,1.076660156250000000e+03
4.065850340136054619e+00,1.076660156250000000e+03
4.068662131519274361e+00,1.076660156250000000e+03
4.071473922902494103e+00,1.378125000000000000e+03
4.074285714285713844e+00,1.378125000000000000e+03
4.077097505668933586e+00,1.335058593750000000e+03
4.079909297052154216e+00,1.119726562500000000e+03
4.082721088435373957e+00,1.291992187500000000e+03
4.085532879818593699e+00,1.248925781250000000e+03
4.088344671201813441e+00,1.248925781250000000e+03
4.091156462585034070e+00,1.248925781250000000e+03
4.093968253968253812e+00,1.248925781250000000e+03
4.096780045351473554e+00,1.248925781250000000e+03
4.099591836734693295e+00,1.291992187500000000e+03
4.102403628117913925e+00,1.291992187500000000e+03
4.105215419501133667e+00,1.291992187500000000e+03
4.108027210884353408e+00,1.507324218750000000e+03
4.110839002267573150e+00,1.507324218750000000e+03
4.113650793650793780e+00,1.464257812500000000e+03
4.116462585034013522e+00,1.464257812500000000e+03
4.119274376417233263e+00,1.464257812500000000e+03
4.122086167800453005e+00,1.421191406250000000e+03
4.124897959183673635e+00,1.593457031250000000e+03
4.127709750566893376e+00,1.593457031250000000e+03
4.130521541950113118e+00,1.593457031250000000e+03
4.133333333333332860e+00,1.593457031250000000e+03
4.136145124716553489e+00,1.550390625000000000e+03
4.138956916099773231e+00,1.765722656250000000e+03
4.141768707482992973e+00,1.765722656250000000e+03
4.144580498866212714e+00,1.765722656250000000e+03
4.147392290249432456e+00,1.593457031250000000e+03
4.150204081632653086e+00,1.808789062500000000e+03
4.153015873015872828e+00,1.808789062500000000e+03
4.155827664399092569e+00,1.593457031250000000e+03
4.158639455782312311e+00,1.593457031250000000e+03
4.161451247165532941e+00,1.593457031250000000e+03
4.164263038548752682e+00,1.593457031250000000e+03
4.167074829931972424e+00,1.593457031250000000e+03
4.169886621315192166e+00,1.808789062500000000e+03
4.172698412698412795e+00,1.808789062500000000e+03
4.175510204081632537e+00,1.808789062500000000e+03
4.178321995464852279e+00,1.421191406250000000e+03
4.181133786848072020e+00,1.421191406250000000e+03
4.183945578231292650e+00,1.421191406250000000e+03
4.186757369614512392e+00,1.636523437500000000e+03
4.189569160997732133e+00,1.636523437500000000e+03
4.192380952380951875e+00,1.593457031250000000e+03
4.195192743764172505e+00,1.722656250000000000e+03
4.198004535147392247e+00,1.679589843750000000e+03
4.200816326530611988e+00,1.679589843750000000e+03
4.203628117913831730e+00,1.636523437500000000e+03
4.206439909297052360e+00,1.636523437500000000e+03
4.209251700680272101e+00,1.593457031250000000e+03
4.212063492063491843e+00,1.593457031250000000e+03
4.214875283446711585e+00,1.593457031250000000e+03
4.217687074829931326e+00,1.808789062500000000e+03
4.220498866213151956e+00,1.808789062500000000e+03
4.223310657596371698e+00,1.894921875000000000e+03
4.226122448979591439e+00,1.894921875000000000e+03
4.228934240362811181e+00,1.894921875000000000e+03
4.231746031746031811e+00,2.067187500000000000e+03
4.234557823129251553e+00,1.679589843750000000e+03
4.237369614512471294e+00,1.679589843750000000e+03
4.240181405895691036e+00,1.679589843750000000e+03
4.242993197278911666e+00,1.679589843750000000e+03
4.245804988662131407e+00,1.679589843750000000e+03
4.248616780045351149e+00,1.679589843750000000e+03
4.251428571428570891e+00,1.464257812500000000e+03
4.254240362811791520e+00,1.464257812500000000e+03
4.257052154195011262e+00,1.464257812500000000e+03
4.259863945578231004e+00,1.464257812500000000e+03
4.262675736961450745e+00,1.464257812500000000e+03
4.265487528344671375e+00,1.291992187500000000e+03
4.268299319727891117e+00,1.291992187500000000e+03
4.271111111111110858e+00,1.248925781250000000e+03
4.273922902494330600e+00,1.248925781250000000e+03
4.276734693877550342e+00,1.248925781250000000e+03
4.279546485260770972e+00,1.248925781250000000e+03
4.282358276643990713e+00,1.248925781250000000e+03
4.285170068027210455e+00,1.248925781250000000e+03
4.287981859410430197e+00,1.722656250000000000e+02
4.290793650793650826e+00,2.153320312500000000e+02
4.293605442176870568e+00,2.497851562500000000e+03
4.296417233560090310e+00,2.540917968750000000e+03
4.299229024943310051e+00,2.540917968750000000e+03
4.302040816326530681e+00,2.540917968750000000e+03
4.304852607709750423e+00,2.540917968750000000e+03
4.307664399092970164e+00,2.627050781250000000e+03
4.310476190476189906e+00,2.627050781250000000e+03
4.313287981859410536e+00,2.583984375000000000e+03
4.316099773242630278e+00,2.583984375000000000e+03
4.318911564625850019e+00,2.583984375000000000e+03
4.321723356009069761e+00,2.583984375000000000e+03
4.324535147392290391e+00,2.627050781250000000e+03
4.327346938775510132e+00,2.540917968750000000e+03
4.330158730158729874e+00,2.540917968750000000e+03
4.332970521541949616e+00,2.756250000000000000e+03
4.335782312925170245e+00,2.756250000000000000e+03
4.338594104308389987e+00,2.756250000000000000e+03
4.341405895691609729e+00,2.799316406250000000e+03
4.344217687074829470e+00,2.799316406250000000e+03
4.347029478458049212e+00,2.799316406250000000e+03
4.349841269841269842e+00,2.799316406250000000e+03
4.352653061224489583e+00,2.756250000000000000e+03
4.355464852607709325e+00,2.756250000000000000e+03
4.358276643990929067e+00,2.756250000000000000e+03
4.361088435374149697e+00,2.454785156250000000e+03
4.363900226757369438e+00,2.454785156250000000e+03
4.366712018140589180e+00,2.411718750000000000e+03
4.369523809523808922e+00,2.411718750000000000e+03
4.372335600907029551e+00,2.411718750000000000e+03
4.375147392290249293e+00,2.368652343750000000e+03
4.377959183673469035e+00,2.368652343750000000e+03
4.380770975056688776e+00,2.368652343750000000e+03
4.383582766439909406e+00,2.368652343750000000e+03
4.386394557823129148e+00,1.076660156250000000e+03
4.389206349206348889e+00,1.636523437500000000e+03
4.392018140589568631e+00,1.636523437500000000e+03
4.394829931972789261e+00,6.589160156250000000e+03
4.397641723356009003e+00,6.589160156250000000e+03
4.400453514739228744e+00,1.076660156250000000e+03
4.403265306122448486e+00,1.076660156250000000e+03
4.406077097505669116e+00,1.033593750000000000e+03
4.408888888888888857e+00,1.033593750000000000e+03
4.411700680272108599e+00,1.033593750000000000e+03
4.414512471655328341e+00,1.076660156250000000e+03
4.417324263038548082e+00,1.076660156250000000e+03
4.420136054421768712e+00,1.076660156250000000e+03
4.422947845804988454e+00,1.076660156250000000e+03
4.425759637188208195e+00,1.076660156250000000e+03
4.428571428571427937e+00,2.153320312500000000e+02
4.431383219954648567e+00,2.153320312500000000e+02
4.434195011337868308e+00,2.153320312500000000e+02
4.437006802721088050e+00,2.153320312500000000e+02
4.439818594104307792e+00,2.196386718750000000e+03
4.442630385487528422e+00,2.196386718750000000e+03
4.445442176870748163e+00,2.196386718750000000e+03
4.448253968253967905e+00,6.459960937500000000e+02
4.451065759637187647e+00,6.459960937500000000e+02
4.453877551020408276e+00,8.182617187500000000e+02
4.456689342403628018e+00,1.291992187500000000e+03
4.459501133786847760e+00,1.291992187500000000e+03
4.462312925170067501e+00,1.291992187500000000e+03
4.465124716553288131e+00,1.291992187500000000e+03
4.467936507936507873e+00,1.291992187500000000e+03
4.470748299319727614e+00,1.248925781250000000e+03
4.473560090702947356e+00,1.248925781250000000e+03
4.476371882086167986e+00,1.248925781250000000e+03
4.479183673469387728e+00,1.291992187500000000e+03
4.481995464852607469e+00,1.248925781250000000e+03
4.484807256235827211e+00,1.464257812500000000e+03
4.487619047619046952e+00,1.464257812500000000e+03
4.490430839002267582e+00,1.464257812500000000e+03
4.493242630385487324e+00,1.464257812500000000e+03
